reg;jour;P_f;P_h;P;T_f;T_h;T;cl_age90
28;2020-08-04;1;0;1;234;244;480;79
28;2020-08-04;1;0;1;147;116;263;89
28;2020-08-04;1;0;1;50;13;63;90
28;2020-08-04;19;12;31;2003;1688;3710;0
32;2020-08-04;6;0;6;172;185;358;09
32;2020-08-04;7;7;14;366;354;722;19
32;2020-08-04;17;16;33;691;558;1249;29
32;2020-08-04;14;20;34;652;570;1224;39
32;2020-08-04;7;9;16;649;488;1137;49
32;2020-08-04;8;9;17;615;515;1133;59
32;2020-08-04;8;3;11;622;528;1150;69
32;2020-08-04;3;6;9;467;432;899;79
32;2020-08-04;4;3;7;272;193;465;89
32;2020-08-04;1;2;3;112;33;145;90
32;2020-08-04;75;75;150;4618;3857;8483;0
44;2020-08-04;1;2;3;154;171;326;09
44;2020-08-04;2;3;5;287;308;597;19
44;2020-08-04;13;13;26;526;490;1017;29
44;2020-08-04;5;9;14;558;492;1051;39
44;2020-08-04;4;7;11;474;430;904;49
44;2020-08-04;9;4;13;462;401;863;59
44;2020-08-04;4;3;7;485;442;928;69
44;2020-08-04;1;4;5;320;342;662;79
44;2020-08-04;1;1;2;220;161;381;89
44;2020-08-04;0;1;1;90;22;112;90
44;2020-08-04;40;47;87;3576;3259;6841;0
52;2020-08-04;3;7;11;104;135;254;09
52;2020-08-04;6;0;6;296;256;562;19
52;2020-08-04;16;13;29;426;355;781;29
52;2020-08-04;11;6;17;485;329;814;39
52;2020-08-04;7;7;14;436;317;753;49
52;2020-08-04;2;5;7;379;329;708;59
52;2020-08-04;0;1;1;339;268;607;69
52;2020-08-04;5;0;5;280;228;508;79
52;2020-08-04;5;2;7;177;137;314;89
52;2020-08-04;2;1;3;68;30;98;90
52;2020-08-04;57;42;100;2990;2384;5399;0
53;2020-08-04;2;6;8;123;108;236;09
53;2020-08-04;3;2;5;259;227;489;19
53;2020-08-04;9;11;20;396;301;699;29
53;2020-08-04;6;7;13;357;251;608;39
53;2020-08-04;6;3;9;341;293;634;49
53;2020-08-04;2;5;7;322;246;568;59
53;2020-08-04;4;2;6;267;225;492;69
53;2020-08-04;2;1;3;200;207;407;79
53;2020-08-04;1;2;3;107;104;211;89
53;2020-08-04;0;0;0;57;23;80;90
53;2020-08-04;35;39;74;2430;1985;4425;0
75;2020-08-04;2;1;3;130;158;291;09
75;2020-08-04;1;1;2;330;333;668;19
75;2020-08-04;4;6;10;522;476;998;29
75;2020-08-04;0;6;6;553;468;1023;39
75;2020-08-04;4;2;6;456;409;865;49
75;2020-08-04;2;2;4;432;375;807;59
75;2020-08-04;2;0;2;444;351;796;69
75;2020-08-04;2;0;2;302;308;611;79
75;2020-08-04;1;3;4;175;127;302;89
75;2020-08-04;0;0;0;90;44;134;90
75;2020-08-04;18;21;39;3434;3052;6498;0
76;2020-08-04;5;0;5;158;180;348;09
76;2020-08-04;9;9;18;418;475;904;19
76;2020-08-04;25;18;43;792;637;1431;29
76;2020-08-04;7;11;18;647;547;1194;39
76;2020-08-04;7;9;16;582;511;1093;49
76;2020-08-04;6;8;14;553;450;1004;59
76;2020-08-04;4;5;9;440;402;842;69
76;2020-08-04;4;4;8;322;341;663;79
76;2020-08-04;1;2;3;232;185;418;89
76;2020-08-04;0;0;0;162;56;218;90
76;2020-08-04;68;66;134;4307;3790;8122;0
84;2020-08-04;5;2;7;245;264;509;09
84;2020-08-04;9;4;13;485;489;974;19
84;2020-08-04;24;13;37;807;700;1507;29
84;2020-08-04;11;12;23;755;676;1431;39
84;2020-08-04;10;9;19;619;595;1214;49
84;2020-08-04;12;6;18;596;536;1132;59
84;2020-08-04;9;4;13;534;458;992;69
84;2020-08-04;3;5;8;360;359;719;79
84;2020-08-04;3;3;6;224;186;410;89
84;2020-08-04;1;1;2;125;51;176;90
84;2020-08-04;87;59;146;4750;4315;9065;0
93;2020-08-04;5;4;9;169;194;371;09
93;2020-08-04;15;20;35;409;450;863;19
93;2020-08-04;44;44;88;940;786;1727;29
93;2020-08-04;28;33;61;796;713;1511;39
93;2020-08-04;16;14;30;669;624;1296;49
93;2020-08-04;15;14;29;752;636;1388;59
93;2020-08-04;7;8;15;534;505;1040;69
93;2020-08-04;5;6;11;403;422;825;79
93;2020-08-04;3;2;5;272;219;491;89
93;2020-08-04;1;0;1;151;55;206;90
93;2020-08-04;139;145;284;5099;4605;9723;0
94;2020-08-04;0;0;0;8;7;15;09
94;2020-08-04;0;0;0;19;20;39;19
94;2020-08-04;2;1;3;29;37;66;29
94;2020-08-04;0;0;0;37;19;56;39
94;2020-08-04;1;0;1;36;31;68;49
94;2020-08-04;0;1;1;32;32;64;59
94;2020-08-04;0;1;1;35;22;57;69
94;2020-08-04;0;0;0;18;19;37;79
94;2020-08-04;0;0;0;9;13;22;89
94;2020-08-04;0;0;0;3;3;6;90
94;2020-08-04;3;3;6;226;204;431;0
01;2020-08-05;0;0;0;3;4;7;09
01;2020-08-05;0;0;0;19;24;44;19
01;2020-08-05;0;1;1;62;42;104;29
01;2020-08-05;0;1;1;23;34;57;39
01;2020-08-05;0;0;0;62;25;87;49
01;2020-08-05;1;0;1;36;30;66;59
01;2020-08-05;0;0;0;22;28;50;69
01;2020-08-05;0;0;0;10;2;12;79
01;2020-08-05;0;0;0;3;2;5;89
01;2020-08-05;0;0;0;2;0;2;90
01;2020-08-05;1;2;3;242;191;435;0
02;2020-08-05;0;0;0;9;5;15;09
02;2020-08-05;2;1;3;27;40;67;19
02;2020-08-05;0;0;0;35;26;61;29
02;2020-08-05;2;0;2;39;45;84;39
02;2020-08-05;1;0;1;52;40;92;49
02;2020-08-05;2;0;2;42;26;68;59
02;2020-08-05;1;1;2;29;15;44;69
02;2020-08-05;0;0;0;8;9;17;79
02;2020-08-05;0;0;0;3;3;6;89
02;2020-08-05;0;0;0;1;1;2;90
02;2020-08-05;8;2;10;245;210;456;0
03;2020-08-05;7;2;9;22;20;42;09
03;2020-08-05;6;6;13;24;40;65;19
03;2020-08-05;2;4;6;34;31;67;29
03;2020-08-05;4;4;8;48;36;84;39
03;2020-08-05;2;2;4;34;28;62;49
03;2020-08-05;2;1;3;33;37;70;59
03;2020-08-05;2;1;3;22;15;37;69
03;2020-08-05;0;0;0;7;3;10;79
03;2020-08-05;1;0;1;5;0;5;89
03;2020-08-05;0;0;0;0;0;0;90
03;2020-08-05;26;20;47;229;210;442;0
04;2020-08-05;0;0;0;18;23;41;09
04;2020-08-05;2;0;2;145;123;269;19
04;2020-08-05;0;1;1;107;51;158;29
04;2020-08-05;0;0;0;148;102;250;39
04;2020-08-05;0;0;0;143;116;259;49
04;2020-08-05;0;0;0;164;123;287;59
04;2020-08-05;0;0;0;67;97;164;69
04;2020-08-05;0;0;0;32;33;65;79
04;2020-08-05;0;0;0;16;10;26;89
04;2020-08-05;0;0;0;5;0;5;90
04;2020-08-05;2;1;3;845;678;1524;0
05;2020-08-05;0;0;0;0;0;0;09
05;2020-08-05;0;0;0;0;0;0;19
05;2020-08-05;0;0;0;0;0;0;29
05;2020-08-05;0;0;0;0;0;0;39
05;2020-08-05;0;0;0;1;0;1;49
05;2020-08-05;0;0;0;0;0;0;59
05;2020-08-05;0;0;0;0;0;0;69
05;2020-08-05;0;0;0;0;0;0;79
05;2020-08-05;0;0;0;0;0;0;89
05;2020-08-05;0;0;0;0;0;0;90
05;2020-08-05;0;0;0;1;0;1;0
06;2020-08-05;0;0;0;2;2;4;09
06;2020-08-05;0;0;0;7;7;14;19
06;2020-08-05;0;1;1;14;5;19;29
06;2020-08-05;4;1;5;23;20;43;39
06;2020-08-05;1;4;5;14;18;32;49
06;2020-08-05;3;1;4;6;14;20;59
06;2020-08-05;2;0;2;8;2;10;69
06;2020-08-05;0;0;0;1;3;4;79
06;2020-08-05;0;0;0;2;0;2;89
06;2020-08-05;0;0;0;0;0;0;90
06;2020-08-05;10;7;17;77;71;148;0
07;2020-08-05;0;0;0;0;0;0;09
07;2020-08-05;0;0;0;5;4;9;19
07;2020-08-05;0;0;0;6;2;8;29
07;2020-08-05;0;0;0;3;5;8;39
07;2020-08-05;0;0;0;4;3;7;49
07;2020-08-05;0;0;0;1;3;4;59
07;2020-08-05;0;0;0;1;1;2;69
07;2020-08-05;0;0;0;0;0;0;79
07;2020-08-05;0;1;1;0;1;1;89
07;2020-08-05;0;0;0;0;0;0;90
07;2020-08-05;0;1;1;20;19;39;0
08;2020-08-05;1;0;1;1;0;1;09
08;2020-08-05;0;0;0;5;8;13;19
08;2020-08-05;0;0;0;2;4;6;29
08;2020-08-05;0;2;2;7;8;15;39
08;2020-08-05;1;0;1;13;13;26;49
08;2020-08-05;0;0;0;9;8;17;59
08;2020-08-05;0;0;0;5;8;13;69
08;2020-08-05;0;0;0;0;2;2;79
08;2020-08-05;0;0;0;0;1;1;89
08;2020-08-05;0;0;0;0;0;0;90
08;2020-08-05;2;2;4;42;52;94;0
11;2020-08-05;4;10;14;396;439;851;09
11;2020-08-05;23;24;47;927;896;1837;19
11;2020-08-05;125;119;244;2848;2427;5317;29
11;2020-08-05;75;87;163;2516;2286;4814;39
11;2020-08-05;43;40;83;1744;1606;3360;49
11;2020-08-05;46;33;79;1633;1375;3019;59
